index,word1,word2,word3,word4,dataset_name,part,id1,id2,id3,id4,id_num
183,Dallas,Texas,Toledo,Ohio,city-in-state,semantic,[5759],[3146],[13163],[4058],4
184,Dallas,Texas,Henderson,Nevada,city-in-state,semantic,[5759],[3146],[9481],[7756],4
185,Dallas,Texas,Orlando,Florida,city-in-state,semantic,[5759],[3146],[10108],[3516],4
186,Jacksonville,Florida,Indianapolis,Indiana,city-in-state,semantic,[13057],[3516],[9506],[5242],4
187,Jacksonville,Florida,Austin,Texas,city-in-state,semantic,[13057],[3516],[5899],[3146],4
188,Jacksonville,Florida,Detroit,Michigan,city-in-state,semantic,[13057],[3516],[5626],[4174],4
189,Jacksonville,Florida,Memphis,Tennessee,city-in-state,semantic,[13057],[3516],[9774],[5298],4
190,Jacksonville,Florida,Boston,Massachusetts,city-in-state,semantic,[13057],[3516],[3731],[4404],4
191,Jacksonville,Florida,Seattle,Washington,city-in-state,semantic,[13057],[3516],[5862],[2899],4
192,Jacksonville,Florida,Denver,Colorado,city-in-state,semantic,[13057],[3516],[7573],[5169],4
193,Jacksonville,Florida,Baltimore,Maryland,city-in-state,semantic,[13057],[3516],[6222],[5374],4
194,Jacksonville,Florida,Nashville,Tennessee,city-in-state,semantic,[13057],[3516],[8423],[5298],4
195,Jacksonville,Florida,Louisville,Kentucky,city-in-state,semantic,[13057],[3516],[11577],[5612],4
196,Jacksonville,Florida,Milwaukee,Wisconsin,city-in-state,semantic,[13057],[3516],[9184],[5273],4
197,Jacksonville,Florida,Portland,Oregon,city-in-state,semantic,[13057],[3516],[6734],[5392],4
198,Jacksonville,Florida,Tucson,Arizona,city-in-state,semantic,[13057],[3516],[17478],[5334],4
199,Jacksonville,Florida,Fresno,California,city-in-state,semantic,[13057],[3516],[20840],[2662],4
200,Jacksonville,Florida,Sacramento,California,city-in-state,semantic,[13057],[3516],[11932],[2662],4
201,Jacksonville,Florida,Mesa,Arizona,city-in-state,semantic,[13057],[3516],[15797],[5334],4
202,Jacksonville,Florida,Atlanta,Georgia,city-in-state,semantic,[13057],[3516],[5865],[4108],4
203,Jacksonville,Florida,Omaha,Nebraska,city-in-state,semantic,[13057],[3516],[12864],[8506],4
204,Jacksonville,Florida,Tulsa,Oklahoma,city-in-state,semantic,[13057],[3516],[16631],[5858],4
205,Jacksonville,Florida,Oakland,California,city-in-state,semantic,[13057],[3516],[9182],[2662],4
206,Jacksonville,Florida,Cleveland,Ohio,city-in-state,semantic,[13057],[3516],[6044],[4058],4
207,Jacksonville,Florida,Minneapolis,Minnesota,city-in-state,semantic,[13057],[3516],[11334],[5135],4
208,Jacksonville,Florida,Wichita,Kansas,city-in-state,semantic,[13057],[3516],[18614],[5111],4
209,Jacksonville,Florida,Arlington,Texas,city-in-state,semantic,[13057],[3516],[13929],[3146],4
211,Jacksonville,Florida,Anaheim,California,city-in-state,semantic,[13057],[3516],[20835],[2662],4
212,Jacksonville,Florida,Honolulu,Hawaii,city-in-state,semantic,[13057],[3516],[16598],[7359],4
213,Jacksonville,Florida,Pittsburgh,Pennsylvania,city-in-state,semantic,[13057],[3516],[6278],[3552],4
214,Jacksonville,Florida,Lexington,Kentucky,city-in-state,semantic,[13057],[3516],[14521],[5612],4
215,Jacksonville,Florida,Stockton,California,city-in-state,semantic,[13057],[3516],[19161],[2662],4
216,Jacksonville,Florida,Cincinnati,Ohio,city-in-state,semantic,[13057],[3516],[7797],[4058],4
217,Jacksonville,Florida,Anchorage,Alaska,city-in-state,semantic,[13057],[3516],[21086],[7397],4
218,Jacksonville,Florida,Toledo,Ohio,city-in-state,semantic,[13057],[3516],[13163],[4058],4
220,Jacksonville,Florida,Henderson,Nevada,city-in-state,semantic,[13057],[3516],[9481],[7756],4
222,Indianapolis,Indiana,Austin,Texas,city-in-state,semantic,[9506],[5242],[5899],[3146],4
223,Indianapolis,Indiana,Detroit,Michigan,city-in-state,semantic,[9506],[5242],[5626],[4174],4
224,Indianapolis,Indiana,Memphis,Tennessee,city-in-state,semantic,[9506],[5242],[9774],[5298],4
225,Indianapolis,Indiana,Boston,Massachusetts,city-in-state,semantic,[9506],[5242],[3731],[4404],4
226,Indianapolis,Indiana,Seattle,Washington,city-in-state,semantic,[9506],[5242],[5862],[2899],4
227,Indianapolis,Indiana,Denver,Colorado,city-in-state,semantic,[9506],[5242],[7573],[5169],4
228,Indianapolis,Indiana,Baltimore,Maryland,city-in-state,semantic,[9506],[5242],[6222],[5374],4
229,Indianapolis,Indiana,Nashville,Tennessee,city-in-state,semantic,[9506],[5242],[8423],[5298],4
230,Indianapolis,Indiana,Louisville,Kentucky,city-in-state,semantic,[9506],[5242],[11577],[5612],4
231,Indianapolis,Indiana,Milwaukee,Wisconsin,city-in-state,semantic,[9506],[5242],[9184],[5273],4
232,Indianapolis,Indiana,Portland,Oregon,city-in-state,semantic,[9506],[5242],[6734],[5392],4
233,Indianapolis,Indiana,Tucson,Arizona,city-in-state,semantic,[9506],[5242],[17478],[5334],4
234,Indianapolis,Indiana,Fresno,California,city-in-state,semantic,[9506],[5242],[20840],[2662],4
235,Indianapolis,Indiana,Sacramento,California,city-in-state,semantic,[9506],[5242],[11932],[2662],4
236,Indianapolis,Indiana,Mesa,Arizona,city-in-state,semantic,[9506],[5242],[15797],[5334],4
237,Indianapolis,Indiana,Atlanta,Georgia,city-in-state,semantic,[9506],[5242],[5865],[4108],4
238,Indianapolis,Indiana,Omaha,Nebraska,city-in-state,semantic,[9506],[5242],[12864],[8506],4
239,Indianapolis,Indiana,Miami,Florida,city-in-state,semantic,[9506],[5242],[5631],[3516],4
240,Indianapolis,Indiana,Tulsa,Oklahoma,city-in-state,semantic,[9506],[5242],[16631],[5858],4
241,Indianapolis,Indiana,Oakland,California,city-in-state,semantic,[9506],[5242],[9182],[2662],4
242,Indianapolis,Indiana,Cleveland,Ohio,city-in-state,semantic,[9506],[5242],[6044],[4058],4
243,Indianapolis,Indiana,Minneapolis,Minnesota,city-in-state,semantic,[9506],[5242],[11334],[5135],4
244,Indianapolis,Indiana,Wichita,Kansas,city-in-state,semantic,[9506],[5242],[18614],[5111],4
245,Indianapolis,Indiana,Arlington,Texas,city-in-state,semantic,[9506],[5242],[13929],[3146],4
247,Indianapolis,Indiana,Tampa,Florida,city-in-state,semantic,[9506],[5242],[9925],[3516],4
248,Indianapolis,Indiana,Anaheim,California,city-in-state,semantic,[9506],[5242],[20835],[2662],4
249,Indianapolis,Indiana,Honolulu,Hawaii,city-in-state,semantic,[9506],[5242],[16598],[7359],4
250,Indianapolis,Indiana,Pittsburgh,Pennsylvania,city-in-state,semantic,[9506],[5242],[6278],[3552],4
251,Indianapolis,Indiana,Lexington,Kentucky,city-in-state,semantic,[9506],[5242],[14521],[5612],4
252,Indianapolis,Indiana,Stockton,California,city-in-state,semantic,[9506],[5242],[19161],[2662],4
253,Indianapolis,Indiana,Cincinnati,Ohio,city-in-state,semantic,[9506],[5242],[7797],[4058],4
254,Indianapolis,Indiana,Anchorage,Alaska,city-in-state,semantic,[9506],[5242],[21086],[7397],4
255,Indianapolis,Indiana,Toledo,Ohio,city-in-state,semantic,[9506],[5242],[13163],[4058],4
257,Indianapolis,Indiana,Henderson,Nevada,city-in-state,semantic,[9506],[5242],[9481],[7756],4
258,Indianapolis,Indiana,Orlando,Florida,city-in-state,semantic,[9506],[5242],[10108],[3516],4
260,Indianapolis,Indiana,Chandler,Arizona,city-in-state,semantic,[9506],[5242],[13814],[5334],4
261,Austin,Texas,Detroit,Michigan,city-in-state,semantic,[5899],[3146],[5626],[4174],4
262,Austin,Texas,Memphis,Tennessee,city-in-state,semantic,[5899],[3146],[9774],[5298],4
263,Austin,Texas,Boston,Massachusetts,city-in-state,semantic,[5899],[3146],[3731],[4404],4
264,Austin,Texas,Seattle,Washington,city-in-state,semantic,[5899],[3146],[5862],[2899],4
265,Austin,Texas,Denver,Colorado,city-in-state,semantic,[5899],[3146],[7573],[5169],4
266,Austin,Texas,Baltimore,Maryland,city-in-state,semantic,[5899],[3146],[6222],[5374],4
267,Austin,Texas,Nashville,Tennessee,city-in-state,semantic,[5899],[3146],[8423],[5298],4
268,Austin,Texas,Louisville,Kentucky,city-in-state,semantic,[5899],[3146],[11577],[5612],4
269,Austin,Texas,Milwaukee,Wisconsin,city-in-state,semantic,[5899],[3146],[9184],[5273],4
270,Austin,Texas,Portland,Oregon,city-in-state,semantic,[5899],[3146],[6734],[5392],4
271,Austin,Texas,Tucson,Arizona,city-in-state,semantic,[5899],[3146],[17478],[5334],4
272,Austin,Texas,Fresno,California,city-in-state,semantic,[5899],[3146],[20840],[2662],4
273,Austin,Texas,Sacramento,California,city-in-state,semantic,[5899],[3146],[11932],[2662],4
274,Austin,Texas,Mesa,Arizona,city-in-state,semantic,[5899],[3146],[15797],[5334],4
275,Austin,Texas,Atlanta,Georgia,city-in-state,semantic,[5899],[3146],[5865],[4108],4
276,Austin,Texas,Omaha,Nebraska,city-in-state,semantic,[5899],[3146],[12864],[8506],4
277,Austin,Texas,Miami,Florida,city-in-state,semantic,[5899],[3146],[5631],[3516],4
278,Austin,Texas,Tulsa,Oklahoma,city-in-state,semantic,[5899],[3146],[16631],[5858],4
279,Austin,Texas,Oakland,California,city-in-state,semantic,[5899],[3146],[9182],[2662],4
280,Austin,Texas,Cleveland,Ohio,city-in-state,semantic,[5899],[3146],[6044],[4058],4
281,Austin,Texas,Minneapolis,Minnesota,city-in-state,semantic,[5899],[3146],[11334],[5135],4
282,Austin,Texas,Wichita,Kansas,city-in-state,semantic,[5899],[3146],[18614],[5111],4
284,Austin,Texas,Tampa,Florida,city-in-state,semantic,[5899],[3146],[9925],[3516],4
285,Austin,Texas,Anaheim,California,city-in-state,semantic,[5899],[3146],[20835],[2662],4
286,Austin,Texas,Honolulu,Hawaii,city-in-state,semantic,[5899],[3146],[16598],[7359],4
287,Austin,Texas,Pittsburgh,Pennsylvania,city-in-state,semantic,[5899],[3146],[6278],[3552],4
288,Austin,Texas,Lexington,Kentucky,city-in-state,semantic,[5899],[3146],[14521],[5612],4
289,Austin,Texas,Stockton,California,city-in-state,semantic,[5899],[3146],[19161],[2662],4
290,Austin,Texas,Cincinnati,Ohio,city-in-state,semantic,[5899],[3146],[7797],[4058],4
291,Austin,Texas,Anchorage,Alaska,city-in-state,semantic,[5899],[3146],[21086],[7397],4
292,Austin,Texas,Toledo,Ohio,city-in-state,semantic,[5899],[3146],[13163],[4058],4
293,Austin,Texas,Henderson,Nevada,city-in-state,semantic,[5899],[3146],[9481],[7756],4
294,Austin,Texas,Orlando,Florida,city-in-state,semantic,[5899],[3146],[10108],[3516],4
295,Austin,Texas,Chandler,Arizona,city-in-state,semantic,[5899],[3146],[13814],[5334],4
296,Austin,Texas,Madison,Wisconsin,city-in-state,semantic,[5899],[3146],[7063],[5273],4
297,Detroit,Michigan,Memphis,Tennessee,city-in-state,semantic,[5626],[4174],[9774],[5298],4
298,Detroit,Michigan,Boston,Massachusetts,city-in-state,semantic,[5626],[4174],[3731],[4404],4
299,Detroit,Michigan,Seattle,Washington,city-in-state,semantic,[5626],[4174],[5862],[2899],4
300,Detroit,Michigan,Denver,Colorado,city-in-state,semantic,[5626],[4174],[7573],[5169],4
301,Detroit,Michigan,Baltimore,Maryland,city-in-state,semantic,[5626],[4174],[6222],[5374],4
302,Detroit,Michigan,Nashville,Tennessee,city-in-state,semantic,[5626],[4174],[8423],[5298],4
303,Detroit,Michigan,Louisville,Kentucky,city-in-state,semantic,[5626],[4174],[11577],[5612],4
304,Detroit,Michigan,Milwaukee,Wisconsin,city-in-state,semantic,[5626],[4174],[9184],[5273],4
305,Detroit,Michigan,Portland,Oregon,city-in-state,semantic,[5626],[4174],[6734],[5392],4
306,Detroit,Michigan,Tucson,Arizona,city-in-state,semantic,[5626],[4174],[17478],[5334],4
307,Detroit,Michigan,Fresno,California,city-in-state,semantic,[5626],[4174],[20840],[2662],4
308,Detroit,Michigan,Sacramento,California,city-in-state,semantic,[5626],[4174],[11932],[2662],4
309,Detroit,Michigan,Mesa,Arizona,city-in-state,semantic,[5626],[4174],[15797],[5334],4
310,Detroit,Michigan,Atlanta,Georgia,city-in-state,semantic,[5626],[4174],[5865],[4108],4
311,Detroit,Michigan,Omaha,Nebraska,city-in-state,semantic,[5626],[4174],[12864],[8506],4
312,Detroit,Michigan,Miami,Florida,city-in-state,semantic,[5626],[4174],[5631],[3516],4
313,Detroit,Michigan,Tulsa,Oklahoma,city-in-state,semantic,[5626],[4174],[16631],[5858],4
314,Detroit,Michigan,Oakland,California,city-in-state,semantic,[5626],[4174],[9182],[2662],4
315,Detroit,Michigan,Cleveland,Ohio,city-in-state,semantic,[5626],[4174],[6044],[4058],4
316,Detroit,Michigan,Minneapolis,Minnesota,city-in-state,semantic,[5626],[4174],[11334],[5135],4
317,Detroit,Michigan,Wichita,Kansas,city-in-state,semantic,[5626],[4174],[18614],[5111],4
318,Detroit,Michigan,Arlington,Texas,city-in-state,semantic,[5626],[4174],[13929],[3146],4
320,Detroit,Michigan,Tampa,Florida,city-in-state,semantic,[5626],[4174],[9925],[3516],4
321,Detroit,Michigan,Anaheim,California,city-in-state,semantic,[5626],[4174],[20835],[2662],4
322,Detroit,Michigan,Honolulu,Hawaii,city-in-state,semantic,[5626],[4174],[16598],[7359],4
323,Detroit,Michigan,Pittsburgh,Pennsylvania,city-in-state,semantic,[5626],[4174],[6278],[3552],4
324,Detroit,Michigan,Lexington,Kentucky,city-in-state,semantic,[5626],[4174],[14521],[5612],4
325,Detroit,Michigan,Stockton,California,city-in-state,semantic,[5626],[4174],[19161],[2662],4
326,Detroit,Michigan,Cincinnati,Ohio,city-in-state,semantic,[5626],[4174],[7797],[4058],4
327,Detroit,Michigan,Anchorage,Alaska,city-in-state,semantic,[5626],[4174],[21086],[7397],4
328,Detroit,Michigan,Toledo,Ohio,city-in-state,semantic,[5626],[4174],[13163],[4058],4
330,Detroit,Michigan,Henderson,Nevada,city-in-state,semantic,[5626],[4174],[9481],[7756],4
331,Detroit,Michigan,Orlando,Florida,city-in-state,semantic,[5626],[4174],[10108],[3516],4
333,Detroit,Michigan,Chandler,Arizona,city-in-state,semantic,[5626],[4174],[13814],[5334],4
334,Detroit,Michigan,Madison,Wisconsin,city-in-state,semantic,[5626],[4174],[7063],[5273],4
336,Memphis,Tennessee,Boston,Massachusetts,city-in-state,semantic,[9774],[5298],[3731],[4404],4
337,Memphis,Tennessee,Seattle,Washington,city-in-state,semantic,[9774],[5298],[5862],[2899],4
338,Memphis,Tennessee,Denver,Colorado,city-in-state,semantic,[9774],[5298],[7573],[5169],4
339,Memphis,Tennessee,Baltimore,Maryland,city-in-state,semantic,[9774],[5298],[6222],[5374],4
340,Memphis,Tennessee,Louisville,Kentucky,city-in-state,semantic,[9774],[5298],[11577],[5612],4
341,Memphis,Tennessee,Milwaukee,Wisconsin,city-in-state,semantic,[9774],[5298],[9184],[5273],4
342,Memphis,Tennessee,Portland,Oregon,city-in-state,semantic,[9774],[5298],[6734],[5392],4
343,Memphis,Tennessee,Tucson,Arizona,city-in-state,semantic,[9774],[5298],[17478],[5334],4
344,Memphis,Tennessee,Fresno,California,city-in-state,semantic,[9774],[5298],[20840],[2662],4
345,Memphis,Tennessee,Sacramento,California,city-in-state,semantic,[9774],[5298],[11932],[2662],4
346,Memphis,Tennessee,Mesa,Arizona,city-in-state,semantic,[9774],[5298],[15797],[5334],4
347,Memphis,Tennessee,Atlanta,Georgia,city-in-state,semantic,[9774],[5298],[5865],[4108],4
348,Memphis,Tennessee,Omaha,Nebraska,city-in-state,semantic,[9774],[5298],[12864],[8506],4
349,Memphis,Tennessee,Miami,Florida,city-in-state,semantic,[9774],[5298],[5631],[3516],4
350,Memphis,Tennessee,Tulsa,Oklahoma,city-in-state,semantic,[9774],[5298],[16631],[5858],4
351,Memphis,Tennessee,Oakland,California,city-in-state,semantic,[9774],[5298],[9182],[2662],4
352,Memphis,Tennessee,Cleveland,Ohio,city-in-state,semantic,[9774],[5298],[6044],[4058],4
353,Memphis,Tennessee,Minneapolis,Minnesota,city-in-state,semantic,[9774],[5298],[11334],[5135],4
354,Memphis,Tennessee,Wichita,Kansas,city-in-state,semantic,[9774],[5298],[18614],[5111],4
355,Memphis,Tennessee,Arlington,Texas,city-in-state,semantic,[9774],[5298],[13929],[3146],4
357,Memphis,Tennessee,Tampa,Florida,city-in-state,semantic,[9774],[5298],[9925],[3516],4
358,Memphis,Tennessee,Anaheim,California,city-in-state,semantic,[9774],[5298],[20835],[2662],4
359,Memphis,Tennessee,Honolulu,Hawaii,city-in-state,semantic,[9774],[5298],[16598],[7359],4
360,Memphis,Tennessee,Pittsburgh,Pennsylvania,city-in-state,semantic,[9774],[5298],[6278],[3552],4
361,Memphis,Tennessee,Lexington,Kentucky,city-in-state,semantic,[9774],[5298],[14521],[5612],4
362,Memphis,Tennessee,Stockton,California,city-in-state,semantic,[9774],[5298],[19161],[2662],4
363,Memphis,Tennessee,Cincinnati,Ohio,city-in-state,semantic,[9774],[5298],[7797],[4058],4
364,Memphis,Tennessee,Anchorage,Alaska,city-in-state,semantic,[9774],[5298],[21086],[7397],4
365,Memphis,Tennessee,Toledo,Ohio,city-in-state,semantic,[9774],[5298],[13163],[4058],4
367,Memphis,Tennessee,Henderson,Nevada,city-in-state,semantic,[9774],[5298],[9481],[7756],4
368,Memphis,Tennessee,Orlando,Florida,city-in-state,semantic,[9774],[5298],[10108],[3516],4
370,Memphis,Tennessee,Chandler,Arizona,city-in-state,semantic,[9774],[5298],[13814],[5334],4
371,Memphis,Tennessee,Madison,Wisconsin,city-in-state,semantic,[9774],[5298],[7063],[5273],4
373,Memphis,Tennessee,Garland,Texas,city-in-state,semantic,[9774],[5298],[17017],[3146],4
374,Boston,Massachusetts,Seattle,Washington,city-in-state,semantic,[3731],[4404],[5862],[2899],4
375,Boston,Massachusetts,Denver,Colorado,city-in-state,semantic,[3731],[4404],[7573],[5169],4
376,Boston,Massachusetts,Baltimore,Maryland,city-in-state,semantic,[3731],[4404],[6222],[5374],4
377,Boston,Massachusetts,Nashville,Tennessee,city-in-state,semantic,[3731],[4404],[8423],[5298],4
378,Boston,Massachusetts,Louisville,Kentucky,city-in-state,semantic,[3731],[4404],[11577],[5612],4
379,Boston,Massachusetts,Milwaukee,Wisconsin,city-in-state,semantic,[3731],[4404],[9184],[5273],4
380,Boston,Massachusetts,Portland,Oregon,city-in-state,semantic,[3731],[4404],[6734],[5392],4
381,Boston,Massachusetts,Tucson,Arizona,city-in-state,semantic,[3731],[4404],[17478],[5334],4
382,Boston,Massachusetts,Fresno,California,city-in-state,semantic,[3731],[4404],[20840],[2662],4
383,Boston,Massachusetts,Sacramento,California,city-in-state,semantic,[3731],[4404],[11932],[2662],4
384,Boston,Massachusetts,Mesa,Arizona,city-in-state,semantic,[3731],[4404],[15797],[5334],4
385,Boston,Massachusetts,Atlanta,Georgia,city-in-state,semantic,[3731],[4404],[5865],[4108],4
386,Boston,Massachusetts,Omaha,Nebraska,city-in-state,semantic,[3731],[4404],[12864],[8506],4
387,Boston,Massachusetts,Miami,Florida,city-in-state,semantic,[3731],[4404],[5631],[3516],4
388,Boston,Massachusetts,Tulsa,Oklahoma,city-in-state,semantic,[3731],[4404],[16631],[5858],4
389,Boston,Massachusetts,Oakland,California,city-in-state,semantic,[3731],[4404],[9182],[2662],4
390,Boston,Massachusetts,Cleveland,Ohio,city-in-state,semantic,[3731],[4404],[6044],[4058],4
391,Boston,Massachusetts,Minneapolis,Minnesota,city-in-state,semantic,[3731],[4404],[11334],[5135],4
392,Boston,Massachusetts,Wichita,Kansas,city-in-state,semantic,[3731],[4404],[18614],[5111],4
393,Boston,Massachusetts,Arlington,Texas,city-in-state,semantic,[3731],[4404],[13929],[3146],4
395,Boston,Massachusetts,Tampa,Florida,city-in-state,semantic,[3731],[4404],[9925],[3516],4
396,Boston,Massachusetts,Anaheim,California,city-in-state,semantic,[3731],[4404],[20835],[2662],4
397,Boston,Massachusetts,Honolulu,Hawaii,city-in-state,semantic,[3731],[4404],[16598],[7359],4
398,Boston,Massachusetts,Pittsburgh,Pennsylvania,city-in-state,semantic,[3731],[4404],[6278],[3552],4
399,Boston,Massachusetts,Lexington,Kentucky,city-in-state,semantic,[3731],[4404],[14521],[5612],4
400,Boston,Massachusetts,Stockton,California,city-in-state,semantic,[3731],[4404],[19161],[2662],4
401,Boston,Massachusetts,Cincinnati,Ohio,city-in-state,semantic,[3731],[4404],[7797],[4058],4
402,Boston,Massachusetts,Anchorage,Alaska,city-in-state,semantic,[3731],[4404],[21086],[7397],4
403,Boston,Massachusetts,Toledo,Ohio,city-in-state,semantic,[3731],[4404],[13163],[4058],4
405,Boston,Massachusetts,Henderson,Nevada,city-in-state,semantic,[3731],[4404],[9481],[7756],4
406,Boston,Massachusetts,Orlando,Florida,city-in-state,semantic,[3731],[4404],[10108],[3516],4
408,Boston,Massachusetts,Chandler,Arizona,city-in-state,semantic,[3731],[4404],[13814],[5334],4
409,Boston,Massachusetts,Madison,Wisconsin,city-in-state,semantic,[3731],[4404],[7063],[5273],4
